Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Værelser,Badeværelser,Toiletter,KælderAreal,Distance_to_rådhus,Nearest_Metro_Distance,Nearest_Tog_Distance,Price_per_kvdm,Price_million,Natural_log_Price,Natural_log_Price_per_kvdm,København,Albertslund,Ballerup,Brøndby,Frederiksberg,Furesø,Gentofte,Gladsaxe,Glostrup,Greve,Herlev,Hvidovre,Ishøj,Lyngby-Taarbak,Rudersdal,Rødovre,Tarnby,Vallensbak,Ejerlejlighed,Villa,Rækkehus,Year,2015,2016,2017,2018,2019,2020,2021,2022,2023,D_metro_1-2,D_metro_2-3,D_metro_3_plus,D_Tog_1-3,D_Tog_3-6,D_Tog_6_plus,D_Radhus_1-5,D_Radhus_5-10,D_Radhus_10_plus,After corona lockdown,ejendom_alder,ln_ejendom_alder,ln_KælderAreal,Værelser_squared,Toiletter_squared,Badeværelser_squared,ln_Distance_to_rådhus,D_metro_0-1,D_Tog_0-1,D_Radhus_0-1
2021-03-24,4495000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/richard-mortensens-vej-12c-2300-koebenhavn-s-01015833_12c_______,Richard Mortensens Vej 12C 2300 København S,Richard Mortensens Vej 12C 2300,117.0,55.6233486,12.5715644,København,Rækkehus,5.0,1.0,2.0,0.0,5.859162465638049,0.5070545480799176,4.095413291126555,38418.80341880342,4.495,15.318476225887858,10.556302291090102,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6,1.9459101490553132,0.0,25.0,4.0,1.0,1.9255853447271216,1,0,0
2016-09-02,3745000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/richard-mortensens-vej-12c-2300-koebenhavn-s-01015833_12c_______,Richard Mortensens Vej 12C 2300 København S,Richard Mortensens Vej 12C 2300,117.0,55.6233486,12.5715644,København,Rækkehus,5.0,1.0,2.0,0.0,5.859162465638049,0.5070545480799176,4.095413291126555,32008.547008547008,3.745,15.135932174933457,10.3737582401357,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1.9459101490553132,0.0,25.0,4.0,1.0,1.9255853447271216,1,0,0
2017-02-20,11150000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/svanevaenget-10-2100-koebenhavn-oe-01017148__10_______,Svanevænget 10 2100 København Ø,Svanevænget 10 2100,196.0,55.7173773,12.5792147,København,Rækkehus,6.0,3.0,4.0,76.0,4.641801057859929,0.9172158505564456,0.21585427027535706,56887.755102040814,11.15,16.2269500558704,10.948835396639884,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,4.543294782270004,4.343805421853684,36.0,16.0,9.0,1.7302033510329071,1,1,0
2021-11-04,3995000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/harbooerevej-4-2720-vanloese-01012628___4_______,Harboørevej 4 2720 Vanløse,Harboørevej 4 2720,62.0,55.697767,12.468445,København,Rækkehus,3.0,1.0,2.0,62.0,6.7571013822958435,1.07644899100788,0.1586521866019316,64435.48387096774,3.995,15.200554137182513,11.07341975213742,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,77,4.356708826689592,4.143134726391533,9.0,4.0,1.0,2.048608731204922,0,1,0
2017-08-06,3000000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/harbooerevej-4-2720-vanloese-01012628___4_______,Harboørevej 4 2720 Vanløse,Harboørevej 4 2720,62.0,55.697767,12.468445,København,Rækkehus,3.0,1.0,2.0,62.0,6.7571013822958435,1.07644899100788,0.1586521866019316,48387.096774193546,3.0,14.914122846632385,10.786988461587292,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,77,4.356708826689592,4.143134726391533,9.0,4.0,1.0,2.048608731204922,0,1,0
2020-06-22,4995000,"Solgt, Fri handel",1999,https://www.boligsiden.dk/adresse/katrinedalsvej-47e-2720-vanloese-01013608_47e_______,Katrinedalsvej 47E 2720 Vanløse,Katrinedalsvej 47E 2720,114.0,55.6887225,12.4919102,København,Rækkehus,4.0,1.0,2.0,0.0,5.0412448104988075,0.5751267460406452,0.17132371568847832,43815.78947368421,4.995,15.423947970064791,10.687749521670295,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,3.2188758248682006,0.0,16.0,4.0,1.0,1.7986100851656242,1,1,0
2016-07-13,4003000,"Solgt, Fri handel",1999,https://www.boligsiden.dk/adresse/katrinedalsvej-47e-2720-vanloese-01013608_47e_______,Katrinedalsvej 47E 2720 Vanløse,Katrinedalsvej 47E 2720,114.0,55.6887225,12.4919102,København,Rækkehus,4.0,1.0,2.0,0.0,5.0412448104988075,0.5751267460406452,0.17132371568847832,35114.0350877193,4.003,15.20255463797471,10.466356189580216,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,3.2188758248682006,0.0,16.0,4.0,1.0,1.7986100851656242,1,1,0
2022-11-11,9000000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/weysesgade-7-2100-koebenhavn-oe-01018272___7_______,Weysesgade 7 2100 København Ø,Weysesgade 7 2100,136.0,55.7137168,12.575592,København,Rækkehus,5.0,2.0,3.0,48.0,4.211009177016735,0.5015526409160735,0.25547030847461855,66176.4705882353,9.0,16.012735135300492,11.100080249564442,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,131,4.882801922586371,3.8918202981106265,25.0,9.0,4.0,1.6507735370110643,1,1,0
2018-01-30,5545000,"Solgt, Fri handel",2001,https://www.boligsiden.dk/adresse/aalholmvej-58a-2500-valby-01018680_58a_______,Ålholmvej 58A 2500 Valby,Ålholmvej 58A 2500,165.0,55.6756109,12.4885068,København,Rækkehus,7.0,3.0,3.0,216.0,5.053842719787954,1.3300294559076815,0.3415710055892573,33606.06060606061,5.545,15.528407178766605,10.422461704866024,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,3.1354942159291497,5.37989735354046,49.0,9.0,9.0,1.8006932307093524,0,1,0
2018-01-15,4501271,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/degneaeblevej-27-2500-valby-01011286__27_______,Degneæblevej 27 2500 Valby,Degneæblevej 27 2500,122.0,55.6556764,12.5018401,København,Rækkehus,5.0,1.0,2.0,0.0,4.787085658785051,2.875275076896834,0.47415484391148643,36895.66393442623,4.501271,15.31987035930507,10.515849314571813,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1.791759469228055,0.0,25.0,4.0,1.0,1.7556288244149434,0,1,0
2017-06-29,6045000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/morsoevej-44-2720-vanloese-01014816__44_______,Morsøvej 44 2720 Vanløse,Morsøvej 44 2720,118.0,55.6922496,12.5082848,København,Rækkehus,4.0,3.0,3.0,37.0,4.2181203104396,0.9003707711804665,0.4904815618677244,51228.813559322036,6.045,15.61474204203103,10.844057417565365,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,4.624972813284271,3.6375861597263857,16.0,9.0,9.0,1.6521372432596946,1,1,0
2017-02-03,4000000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/morsoevej-44-2720-vanloese-01014816__44_______,Morsøvej 44 2720 Vanløse,Morsøvej 44 2720,118.0,55.6922496,12.5082848,København,Rækkehus,4.0,3.0,3.0,37.0,4.2181203104396,0.9003707711804665,0.4904815618677244,33898.30508474576,4.0,15.201804919084164,10.4311202946185,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,4.624972813284271,3.6375861597263857,16.0,9.0,9.0,1.6521372432596946,1,1,0
2020-02-25,4960000,"Solgt, Fri handel",2013,https://www.boligsiden.dk/adresse/tom-kristensens-vej-169-2300-koebenhavn-s-01017547_169_______,Tom Kristensens Vej 169 2300 København S,Tom Kristensens Vej 169 2300,115.0,55.66127789999999,12.5852557,København,Rækkehus,5.0,1.0,2.0,0.0,1.927128133112425,0.2532936389922832,1.6682496564690448,43130.434782608696,4.96,15.41691629870111,10.67198417033786,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,2.3978952727983707,0.0,25.0,4.0,1.0,1.074021783011393,1,0,0
2020-05-27,7400000,"Solgt, Fri handel",2015,https://www.boligsiden.dk/adresse/niels-neergaards-gade-39-2300-koebenhavn-s-01014982__39_______,Niels Neergaards Gade 39 2300 København S,Niels Neergaards Gade 39 2300,150.0,55.6550479,12.5679285,København,Rækkehus,5.0,1.0,2.0,0.0,2.333503123196956,1.3232830159647524,1.2595048060233558,49333.333333333336,7.4,15.816990558174398,10.806355264078142,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2020,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,8,2.1972245773362196,0.0,25.0,4.0,1.0,1.20402373998778,0,0,0
2017-08-04,7195000,"Solgt, Fri handel",2015,https://www.boligsiden.dk/adresse/niels-neergaards-gade-39-2300-koebenhavn-s-01014982__39_______,Niels Neergaards Gade 39 2300 København S,Niels Neergaards Gade 39 2300,150.0,55.6550479,12.5679285,København,Rækkehus,5.0,1.0,2.0,0.0,2.333503123196956,1.3232830159647524,1.2595048060233558,47966.666666666664,7.195,15.788896898303605,10.77826160420735,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8,2.1972245773362196,0.0,25.0,4.0,1.0,1.20402373998778,0,0,0
2020-11-17,4710000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/richard-mortensens-vej-8d-2300-koebenhavn-s-01015833__8d_______,Richard Mortensens Vej 8D 2300 København S,Richard Mortensens Vej 8D 2300,129.0,55.6240617,12.57201,København,Rækkehus,5.0,1.0,2.0,0.0,5.7807104819588035,0.5653692368067397,4.042961701089045,36511.62790697674,4.71,15.3651984659926,10.505386061630928,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,2.0794415416798357,0.0,25.0,4.0,1.0,1.9140818873115077,1,0,0
2017-01-05,4558500,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/richard-mortensens-vej-8d-2300-koebenhavn-s-01015833__8d_______,Richard Mortensens Vej 8D 2300 København S,Richard Mortensens Vej 8D 2300,129.0,55.6240617,12.57201,København,Rækkehus,5.0,1.0,2.0,0.0,5.7807104819588035,0.5653692368067397,4.042961701089045,35337.20930232558,4.5585,15.332504180007094,10.472691775645423,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,2.0794415416798357,0.0,25.0,4.0,1.0,1.9140818873115077,1,0,0
2018-03-20,3295000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/kagsbro-19-2700-broenshoej-01013484__19_______,Kagsbro 19 2700 Brønshøj,Kagsbro 19 2700,80.0,55.717239,12.4620462,København,Rækkehus,4.0,1.0,1.0,80.0,8.125053089974626,3.1286820911457665,0.8795482983941634,41187.5,3.295,15.007916725918745,10.625890091244862,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,72,4.290459441148391,4.394449154672439,16.0,1.0,1.0,2.211023717531041,0,1,0
2017-10-31,3100000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/tuborgvej-198-2400-koebenhavn-nv-01017684_198_______,Tuborgvej 198 2400 København NV,Tuborgvej 198 2400,129.0,55.7182434,12.5393287,København,Rækkehus,6.0,1.0,1.0,66.0,5.051965326201237,1.7549035477172825,0.3060580066272965,24031.007751937985,3.1,14.946912669455374,10.087100265093703,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,69,4.248495242049359,4.204692619390966,36.0,1.0,1.0,1.8003830665972773,0,1,0
2023-03-31,4100000,"Solgt, Fri handel",1916,https://www.boligsiden.dk/adresse/dyblandsvangen-3-2700-broenshoej-01011392___3_______,Dyblandsvangen 3 2700 Brønshøj,Dyblandsvangen 3 2700,97.0,55.7090785,12.5105263,København,Rækkehus,4.0,1.0,1.0,28.0,5.195140560966985,2.448782079089776,1.9460728904514148,42268.0412371134,4.1,15.226497531674536,10.651786553171153,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,107,4.68213122712422,3.367295829986474,16.0,1.0,1.0,1.8237652042453327,0,0,0
2020-02-06,3350000,"Solgt, Fri handel",1916,https://www.boligsiden.dk/adresse/dyblandsvangen-3-2700-broenshoej-01011392___3_______,Dyblandsvangen 3 2700 Brønshøj,Dyblandsvangen 3 2700,97.0,55.7090785,12.5105263,København,Rækkehus,4.0,1.0,1.0,28.0,5.195140560966985,2.448782079089776,1.9460728904514148,34536.0824742268,3.35,15.02447090380125,10.449759925297867,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2020,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,107,4.68213122712422,3.367295829986474,16.0,1.0,1.0,1.8237652042453327,0,0,0
2016-07-07,2499000,"Solgt, Fri handel",1916,https://www.boligsiden.dk/adresse/dyblandsvangen-3-2700-broenshoej-01011392___3_______,Dyblandsvangen 3 2700 Brønshøj,Dyblandsvangen 3 2700,97.0,55.7090785,12.5105263,København,Rækkehus,4.0,1.0,1.0,28.0,5.195140560966985,2.448782079089776,1.9460728904514148,25762.886597938144,2.499,14.73140120981709,10.156690231313707,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2016,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,107,4.68213122712422,3.367295829986474,16.0,1.0,1.0,1.8237652042453327,0,0,0
2016-04-13,5145000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/soeflygade-19-1432-koebenhavn-k-01010386__19_______,Søflygade 19 1432 København K,Søflygade 19 1432,153.0,55.6840426,12.6137983,København,Rækkehus,4.0,1.0,2.0,0.0,2.9403219336460342,1.498876873541901,1.911832829440825,33627.450980392154,5.145,15.453535927250288,10.42309800585785,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7,2.0794415416798357,0.0,16.0,4.0,1.0,1.371262429019057,0,0,0
2023-01-17,7200000,"Solgt, Fri handel",1879,https://www.boligsiden.dk/adresse/finlandsgade-2-2300-koebenhavn-s-01011772___2_______,Finlandsgade 2 2300 København S,Finlandsgade 2 2300,141.0,55.6623262,12.5987202,København,Rækkehus,5.0,1.0,2.0,0.0,2.4017223646751136,0.28538393136351486,2.4443742930109886,51063.82978723404,7.2,15.789591583986283,10.840831693608115,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,144,4.976733742420574,0.0,25.0,4.0,1.0,1.224281881200497,1,0,0
2017-10-18,4295000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/oxford-have-25-2300-koebenhavn-s-01015386__25_______,Oxford Have 25 2300 København S,Oxford Have 25 2300,119.0,55.6422142,12.6079559,København,Rækkehus,4.0,1.0,2.0,0.0,4.480089122843303,1.4337611793323215,3.9759396722487828,36092.43697478992,4.295,15.272962113400492,10.493838620288964,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17,2.8903717578961645,0.0,16.0,4.0,1.0,1.7011213641202518,0,0,0
2016-09-05,3430000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/tuborgvej-204-2400-koebenhavn-nv-01017684_204_______,Tuborgvej 204 2400 København NV,Tuborgvej 204 2400,129.0,55.7180445,12.5391194,København,Rækkehus,5.0,1.0,1.0,66.0,5.036300436200622,1.7382106126313852,0.33100938665529234,26589.147286821706,3.43,15.048070819142122,10.188258414780451,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,69,4.248495242049359,4.204692619390966,25.0,1.0,1.0,1.7977913137226844,0,1,0
2019-12-19,4250000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aabjergvej-12b-2720-vanloese-01018632_12b_______,Åbjergvej 12B 2720 Vanløse,Åbjergvej 12B 2720,94.0,55.6797418,12.4823329,København,Rækkehus,4.0,2.0,2.0,50.0,5.456142778894475,1.2727558178182512,0.6749738736969522,45212.765957446805,4.25,15.2624295409006,10.719134758630595,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,77,4.356708826689592,3.9318256327243257,16.0,4.0,4.0,1.8650320464130739,0,1,0
2015-05-08,3600000,"Solgt, Fri handel",1900,https://www.boligsiden.dk/adresse/risvangen-26-2700-broenshoej-01015892__26_______,Risvangen 26 2700 Brønshøj,Risvangen 26 2700,92.0,55.7065766,12.5029417,København,Rækkehus,4.0,1.0,1.0,11.0,5.360904140045048,2.185967983893283,1.951122695901379,39130.434782608696,3.6,15.096444403426338,10.574655826377299,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,123,4.820281565605037,2.4849066497880004,16.0,1.0,1.0,1.8501705276326423,0,0,0
2015-06-10,4225000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/lykkebovej-3-2500-valby-01014464___3_______,Lykkebovej 3 2500 Valby,Lykkebovej 3 2500,197.0,55.6588304,12.4887314,København,Rækkehus,6.0,2.0,3.0,93.0,5.3909852971468615,3.0779238007172376,0.6785068031730132,21446.700507614212,4.225,15.25652981877341,9.973326090035423,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84,4.442651256490317,4.543294782270004,36.0,9.0,4.0,1.8548884501095386,0,1,0
2023-11-13,7495000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/lindholmsvej-47-2700-broenshoej-01014348__47_______,Lindholmsvej 47 2700 Brønshøj,Lindholmsvej 47 2700,141.0,55.69823419999999,12.4813274,København,Rækkehus,5.0,1.0,1.0,64.0,6.031073771335828,0.7781899843882352,0.7588691798043129,53156.02836879432,7.495,15.829746689518835,10.880986799140667,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,69,4.248495242049359,4.174387269895637,25.0,1.0,1.0,1.9503394354583576,1,1,0
2021-01-28,4100000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/lindholmsvej-47-2700-broenshoej-01014348__47_______,Lindholmsvej 47 2700 Brønshøj,Lindholmsvej 47 2700,141.0,55.69823419999999,12.4813274,København,Rækkehus,5.0,1.0,1.0,64.0,6.031073771335828,0.7781899843882352,0.7588691798043129,29078.01418439716,4.1,15.226497531674536,10.277737641296367,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,69,4.248495242049359,4.174387269895637,25.0,1.0,1.0,1.9503394354583576,1,1,0
2017-09-22,3250000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/solskraenten-52a-2500-valby-01016716_52a_______,Solskrænten 52A 2500 Valby,Solskrænten 52A 2500,132.0,55.6666879,12.4811217,København,Rækkehus,6.0,1.0,2.0,0.0,5.614107117763282,2.421405577278183,0.4695905211205787,24621.21212121212,3.25,14.994165554305921,10.111363631719549,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,97,4.584967478670572,0.0,36.0,4.0,1.0,1.8892048100382635,0,1,0
2018-07-10,4345000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/rubinolavej-37-2500-valby-01015995__37_______,Rubinolavej 37 2500 Valby,Rubinolavej 37 2500,123.0,55.6555593,12.5026923,København,Rækkehus,5.0,1.0,2.0,0.0,4.746286363803465,2.833328532234227,0.5056662153351567,35325.20325203252,4.345,15.28453631668163,10.472351961309212,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1.791759469228055,0.0,25.0,4.0,1.0,1.748553796385141,0,1,0
2022-06-15,4960000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/doris-lessings-vej-21e-2300-koebenhavn-s-01011310_21e_______,Doris Lessings Vej 21E 2300 København S,Doris Lessings Vej 21E 2300,116.0,55.6363701,12.5747832,København,Rækkehus,5.0,2.0,2.0,0.0,4.423563149424295,0.31320530385622103,3.10864138983078,42758.620689655174,4.96,15.41691629870111,10.663326107594745,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,1.9459101490553132,0.0,25.0,4.0,4.0,1.6907530070966696,1,0,0
2017-05-22,3780000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/doris-lessings-vej-21e-2300-koebenhavn-s-01011310_21e_______,Doris Lessings Vej 21E 2300 København S,Doris Lessings Vej 21E 2300,116.0,55.6363701,12.5747832,København,Rækkehus,5.0,2.0,2.0,0.0,4.423563149424295,0.31320530385622103,3.10864138983078,32586.206896551725,3.78,15.14523456759577,10.391644376489406,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1.9459101490553132,0.0,25.0,4.0,4.0,1.6907530070966696,1,0,0
2017-09-07,12700000,"Solgt, Fri handel",1881,https://www.boligsiden.dk/adresse/jens-juels-gade-26-2100-koebenhavn-oe-01013376__26_______,Jens Juels Gade 26 2100 København Ø,Jens Juels Gade 26 2100,149.0,55.6911386,12.5743406,København,Rækkehus,6.0,2.0,2.0,49.0,1.7124910195487852,0.8279495910656872,0.8279495910656872,85234.89932885906,12.7,16.35711255142882,11.35316624548336,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142,4.962844630259907,3.912023005428146,36.0,4.0,4.0,0.9978674080956725,1,1,0
2023-04-19,11500000,"Solgt, Fri handel",1893,https://www.boligsiden.dk/adresse/heisesgade-5-2100-koebenhavn-oe-01012752___5_______,Heisesgade 5 2100 København Ø,Heisesgade 5 2100,136.0,55.7134947,12.5736427,København,Rækkehus,9.0,2.0,2.0,48.0,4.176339838456278,0.5095348691871129,0.35839162120402895,84558.82352941176,11.5,16.25785759333348,11.345202707597426,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,130,4.875197323201151,3.8918202981106265,81.0,4.0,4.0,1.6440982116229526,1,1,0
2021-01-27,5098000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/poul-reumerts-vej-39-2500-valby-01015587__39_______,Poul Reumerts Vej 39 2500 Valby,Poul Reumerts Vej 39 2500,125.0,55.65722779999999,12.5091617,København,Rækkehus,5.0,2.0,2.0,0.0,4.301319541069223,2.3871187459920864,0.6701632330608667,40784.0,5.098,15.444358863918199,10.616045126615896,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,16,2.833213344056216,0.0,25.0,4.0,4.0,1.6679557595832466,0,1,0
2016-04-21,4198000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/poul-reumerts-vej-39-2500-valby-01015587__39_______,Poul Reumerts Vej 39 2500 Valby,Poul Reumerts Vej 39 2500,125.0,55.65722779999999,12.5091617,København,Rækkehus,5.0,2.0,2.0,0.0,4.301319541069223,2.3871187459920864,0.6701632330608667,33584.0,4.198,15.250118779362715,10.421805042060415,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,2.833213344056216,0.0,25.0,4.0,4.0,1.6679557595832466,0,1,0
2016-09-06,3200000,"Solgt, Fri handel",1900,https://www.boligsiden.dk/adresse/enigheds-alle-27-2700-broenshoej-01011624__27_______,Enigheds Allé 27 2700 Brønshøj,Enigheds Allé 27 2700,93.0,55.70649659999999,12.5035395,København,Rækkehus,4.0,1.0,1.0,33.0,5.3263138765934634,2.2027299129280586,1.9281397919795213,34408.602150537634,3.2,14.978661367769956,10.4460618746167,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2016,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,123,4.820281565605037,3.5263605246161616,16.0,1.0,1.0,1.8447177405658672,0,0,0
2015-01-23,5707597,"Solgt, Fri handel""}]",2016,https://www.boligsiden.dk/adresse/aarhusgade-143-2150-nordhavn-01018696_143_______,Århusgade 143 2150 Nordhavn,Århusgade 143 2150,114.0,55.7079405,12.5944593,København,Rækkehus,4.0,1.0,1.0,54.0,3.888508760281394,0.41141835648170144,0.3663729688481797,50066.64035087719,5.707597,15.55730865242345,10.821110204028955,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2.0794415416798357,4.007333185232471,16.0,1.0,1.0,1.58688729998027,1,1,0
