Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune
2021-02-18,1205000,"Solgt, Familiehandel",1938,https://www.boligsiden.dk/adresse/noergaardsvej-22g-2-mf-2800-kongens-lyngby-01730626_22g__2__mf,"Nørgaardsvej 22G, 2. mf. 2800 Kongens Lyngby",Nørgaardsvej 22,34.0,55.7701917,12.5092655,Lyngby-Taarbaek
2018-11-04,2210000,"Solgt, Familiehandel",1961,https://www.boligsiden.dk/adresse/askevaenget-39-3-th-2830-virum-01730032__39__3__th,"Askevænget 39, 3. th. 2830 Virum",Askevænget 39,75.0,55.793608,12.4795052,Lyngby-Taarbaek
2016-12-28,1020000,"Solgt, Familiehandel",1946,https://www.boligsiden.dk/adresse/engelsborgvej-28a-0-tv-2800-kongens-lyngby-01730200_28a_st__tv,"Engelsborgvej 28A, st. tv. 2800 Kongens Lyngby",Engelsborgvej 28,76.0,55.7678753,12.4986584,Lyngby-Taarbaek
2019-02-07,2700000,"Solgt, Familiehandel",1961,https://www.boligsiden.dk/adresse/askevaenget-15-0-th-2830-virum-01730032__15_st__th,"Askevænget 15, st. th. 2830 Virum",Askevænget 15,86.0,55.79350900000001,12.4777229,Lyngby-Taarbaek
2018-12-13,887000,"Solgt, Familiehandel",1946,https://www.boligsiden.dk/adresse/engelsborgvej-20e-1-th-2800-kongens-lyngby-01730200_20e__1__th,"Engelsborgvej 20E, 1. th. 2800 Kongens Lyngby",Engelsborgvej 20,47.0,55.767669,12.4996943,Lyngby-Taarbaek
2016-08-18,950000,"Solgt, Familiehandel",1958,https://www.boligsiden.dk/adresse/cedervaenget-37-1-mf-2830-virum-01730143__37__1__mf,"Cedervænget 37, 1. mf. 2830 Virum",Cedervænget 37,50.0,55.7944544,12.4768337,Lyngby-Taarbaek
2020-09-04,1300000,"Solgt, Familiehandel",1961,https://www.boligsiden.dk/adresse/askevaenget-41-3-tv-2830-virum-01730032__41__3__tv,"Askevænget 41, 3. tv. 2830 Virum",Askevænget 41,75.0,55.7937274,12.4794658,Lyngby-Taarbaek
2018-06-01,807500,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/virumvej-92b-2830-virum-01730873_92b_______,Virumvej 92B 2830 Virum,Virumvej 92B 2830,46.0,55.7888157,12.4676505,Lyngby-Taarbaek
2020-04-17,552950,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/eremitageparken-213-0-a-2800-kongens-lyngby-01730209_213_st___a,"Eremitageparken 213, st. a. 2800 Kongens Lyngby",Eremitageparken 213,101.0,55.7941259,12.5349487,Lyngby-Taarbaek
2020-01-23,1900000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/eremitageparken-19-2-a-2800-kongens-lyngby-01730209__19__2___a,"Eremitageparken 19, 2. a. 2800 Kongens Lyngby",Eremitageparken 19,84.0,55.7910742,12.533074,Lyngby-Taarbaek
2018-08-03,748000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/eremitageparken-95-2-c-2800-kongens-lyngby-01730209__95__2___c,"Eremitageparken 95, 2. c. 2800 Kongens Lyngby",Eremitageparken 95,62.0,55.7913383,12.5333509,Lyngby-Taarbaek
2019-12-06,520000,"Solgt, Øvrigt",1972,https://www.boligsiden.dk/adresse/eremitageparken-309-2-b-2800-kongens-lyngby-01730209_309__2___b,"Eremitageparken 309, 2. b. 2800 Kongens Lyngby",Eremitageparken 309,33.0,55.7947064,12.5352182,Lyngby-Taarbaek
2017-10-02,820000,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/johan-wilmanns-vej-31-0-th-2800-kongens-lyngby-01730393__31_st__th,"Johan Wilmanns Vej 31, st. th. 2800 Kongens Lyngby",Johan Wilmanns Vej 31,57.0,55.7648758,12.5053927,Lyngby-Taarbaek
2020-09-25,930000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/eremitageparken-307-1-c-2800-kongens-lyngby-01730209_307__1___c,"Eremitageparken 307, 1. c. 2800 Kongens Lyngby",Eremitageparken 307,62.0,55.7945527,12.5352107,Lyngby-Taarbaek
2018-11-05,2917812,"Solgt, Familiehandel",1903,https://www.boligsiden.dk/adresse/odinsvej-5-0-2800-kongens-lyngby-01730631___5_st____,"Odinsvej 5, st. 2800 Kongens Lyngby",Odinsvej 5,162.0,56.0767786,12.1205256,Lyngby-Taarbaek
2022-09-15,960000,"Solgt, Familiehandel",1977,https://www.boligsiden.dk/adresse/lyngby-hovedgade-11b-3-th-2800-kongens-lyngby-01730535_11b__3__th,"Lyngby Hovedgade 11B, 3. th. 2800 Kongens Lyngby",Lyngby Hovedgade 11,58.0,55.7727089,12.5014681,Lyngby-Taarbaek
2018-06-29,977500,"Solgt, Familiehandel",1949,https://www.boligsiden.dk/adresse/kulsviervej-79a-0-tv-2800-kongens-lyngby-01730477_79a_st__tv,"Kulsviervej 79A, st. tv. 2800 Kongens Lyngby",Kulsviervej 79,71.0,55.7943404,12.5125483,Lyngby-Taarbaek
2020-03-01,69426,"Solgt, Familiehandel",1946,https://www.boligsiden.dk/adresse/frederiksdalsvej-105b-2-tv-2830-virum-01730229105b__2__tv,"Frederiksdalsvej 105B, 2. tv. 2830 Virum",Frederiksdalsvej 105,52.0,55.7947606,12.4685219,Lyngby-Taarbaek
2018-09-25,1281555,"Solgt, Familiehandel",1940,https://www.boligsiden.dk/adresse/frederiksdalsvej-10b-2-th-2830-virum-01730229_10b__2__th,"Frederiksdalsvej 10B, 2. th. 2830 Virum",Frederiksdalsvej 10,57.0,55.7966267,12.4795765,Lyngby-Taarbaek
2016-09-05,506732,"Solgt, Øvrigt",1947,https://www.boligsiden.dk/adresse/frederiksdalsvej-138-1-2830-virum-01730229_138__1____,"Frederiksdalsvej 138, 1. 2830 Virum",Frederiksdalsvej 138,51.0,55.7945113,12.4639526,Lyngby-Taarbaek
2015-12-25,665000,"Solgt, Familiehandel",1946,https://www.boligsiden.dk/adresse/engelsborgvej-20e-2-th-2800-kongens-lyngby-01730200_20e__2__th,"Engelsborgvej 20E, 2. th. 2800 Kongens Lyngby",Engelsborgvej 20,47.0,55.767669,12.4996943,Lyngby-Taarbaek
2016-08-29,569500,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/skelhoejvej-25d-1-tv-2800-kongens-lyngby-01730710_25d__1__tv,"Skelhøjvej 25D, 1. tv. 2800 Kongens Lyngby",Skelhøjvej 25,39.0,55.7636992,12.4838017,Lyngby-Taarbaek
2015-12-21,1673000,"Solgt, Øvrigt",1953,https://www.boligsiden.dk/adresse/bagsvaerdvej-67b-1-tv-2800-kongens-lyngby-01730040_67b__1__tv,"Bagsværdvej 67B, 1. tv. 2800 Kongens Lyngby",Bagsværdvej 67,113.0,55.76544819999999,12.4870868,Lyngby-Taarbaek
2015-06-23,775000,"Solgt, Familiehandel",1946,https://www.boligsiden.dk/adresse/frederiksdalsvej-101c-1-tv-2830-virum-01730229101c__1__tv,"Frederiksdalsvej 101C, 1. tv. 2830 Virum",Frederiksdalsvej 101,52.0,55.7946207,12.4696901,Lyngby-Taarbaek
2019-05-02,1720000,"Solgt, Familiehandel",1965,https://www.boligsiden.dk/adresse/boulevarden-6-3-27-2800-kongens-lyngby-01730086___6__3__27,"Boulevarden 6, 3. 27. 2800 Kongens Lyngby",Boulevarden 6,72.0,55.9708219,10.1469071,Lyngby-Taarbaek
2020-10-23,1095000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/eremitageparken-367-2-d-2800-kongens-lyngby-01730209_367__2___d,"Eremitageparken 367, 2. d. 2800 Kongens Lyngby",Eremitageparken 367,41.0,55.7963799,12.5357485,Lyngby-Taarbaek
2015-03-04,773500,"Solgt, Familiehandel",1938,https://www.boligsiden.dk/adresse/noergaardsvej-22d-1-th-2800-kongens-lyngby-01730626_22d__1__th,"Nørgaardsvej 22D, 1. th. 2800 Kongens Lyngby",Nørgaardsvej 22,55.0,55.7701917,12.5092655,Lyngby-Taarbaek
2017-06-30,1150000,"Solgt, Familiehandel",1965,https://www.boligsiden.dk/adresse/boulevarden-12-4-59-2800-kongens-lyngby-01730086__12__4__59,"Boulevarden 12, 4. 59. 2800 Kongens Lyngby",Boulevarden 12,72.0,57.0468404,9.9194618,Lyngby-Taarbaek
2016-08-22,780000,"Solgt, Familiehandel",1949,https://www.boligsiden.dk/adresse/kulsviervej-87a-0-tv-2800-kongens-lyngby-01730477_87a_st__tv,"Kulsviervej 87A, st. tv. 2800 Kongens Lyngby",Kulsviervej 87,55.0,55.794599,12.5125836,Lyngby-Taarbaek
2018-11-05,2917812,"Solgt, Familiehandel",1903,https://www.boligsiden.dk/adresse/odinsvej-5-1-2800-kongens-lyngby-01730631___5__1____,"Odinsvej 5, 1. 2800 Kongens Lyngby",Odinsvej 5,120.0,56.0767786,12.1205256,Lyngby-Taarbaek
2015-12-02,1980500,"Solgt, Auktion",1961,https://www.boligsiden.dk/adresse/askevaenget-19-3-th-2830-virum-01730032__19__3__th,"Askevænget 19, 3. th. 2830 Virum",Askevænget 19,75.0,55.79374499999999,12.477648,Lyngby-Taarbaek
2016-01-18,1680000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/bredebovej-29-2-th-2800-kongens-lyngby-01730092__29__2__th,"Bredebovej 29, 2. th. 2800 Kongens Lyngby",Bredebovej 29,82.0,55.7955195,12.5050979,Lyngby-Taarbaek
2020-05-26,900000,"Solgt, Familiehandel",1938,https://www.boligsiden.dk/adresse/noergaardsvej-22a-2-tv-2800-kongens-lyngby-01730626_22a__2__tv,"Nørgaardsvej 22A, 2. tv. 2800 Kongens Lyngby",Nørgaardsvej 22,55.0,55.7701917,12.5092655,Lyngby-Taarbaek
2020-08-03,1150000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/moelleaaparken-17-1-mf-2800-kongens-lyngby-01730601__17__1__mf,"Mølleåparken 17, 1. mf. 2800 Kongens Lyngby",Mølleåparken 17,56.0,55.7953896,12.5038816,Lyngby-Taarbaek
2015-07-22,1420000,"Solgt, Familiehandel",1952,https://www.boligsiden.dk/adresse/ulrikkenborg-plads-10d-2-tv-2800-kongens-lyngby-01730833_10d__2__tv,"Ulrikkenborg Plads 10D, 2. tv. 2800 Kongens Lyngby",Ulrikkenborg Plads 10,80.0,55.7677394,12.501527,Lyngby-Taarbaek
2016-06-07,40306,"Solgt, Familiehandel",1961,https://www.boligsiden.dk/adresse/askevaenget-11-0-tv-2830-virum-01730032__11_st__tv,"Askevænget 11, st. tv. 2830 Virum",Askevænget 11,74.0,55.7936904,12.4767917,Lyngby-Taarbaek
2016-02-10,2050000,"Solgt, Familiehandel",1944,https://www.boligsiden.dk/adresse/hollandsvej-27-0-tv-2800-kongens-lyngby-01730344__27_st__tv,"Hollandsvej 27, st. tv. 2800 Kongens Lyngby",Hollandsvej 27,71.0,55.7635243,12.505665,Lyngby-Taarbaek
2019-09-16,690000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/damparken-36-1-tv-2610-roedovre-01750151__36__1__tv,"Damparken 36, 1. tv. 2610 Rødovre",Damparken 36,57.0,55.6719945,12.4700857,roedovre
2015-12-10,800000,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/voldumvej-65-1-th-2610-roedovre-01750965__65__1__th,"Voldumvej 65, 1. th. 2610 Rødovre",Voldumvej 65,73.0,55.6868513,12.4658164,roedovre
2018-10-23,493000,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/voldumvej-63-0-mf-2610-roedovre-01750965__63_st__mf,"Voldumvej 63, st. mf. 2610 Rødovre",Voldumvej 63,45.0,55.68667929999999,12.4658494,roedovre
2019-05-08,1575000,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/hvidovrevej-8-2-th-2610-roedovre-01750365___8__2__th,"Hvidovrevej 8, 2. th. 2610 Rødovre",Hvidovrevej 8,60.0,55.6716308,12.4744499,roedovre
2020-02-16,860000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/taarnvej-151c-2-2610-roedovre-01750897151c__2____,"Tårnvej 151C, 2. 2610 Rødovre",Tårnvej 151,72.0,55.6793385,12.4533815,roedovre
2017-09-23,1537000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/taarnvej-151c-2-2610-roedovre-01750897151c__2____,"Tårnvej 151C, 2. 2610 Rødovre",Tårnvej 151,72.0,55.6793385,12.4533815,roedovre
2015-05-01,700000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/roskildevej-297a-1-mf-2610-roedovre-01750690297a__1__mf,"Roskildevej 297A, 1. mf. 2610 Rødovre",Roskildevej 297,64.0,55.67214209999999,12.4695219,roedovre
2021-04-28,945000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/roedovre-parkvej-183-1-mf-2610-roedovre-01750702_183__1__mf,"Rødovre Parkvej 183, 1. mf. 2610 Rødovre",Rødovre Parkvej 183,32.0,55.680322,12.452385,roedovre
2023-09-26,75541,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-263-2-2610-roedovre-01750702_263__2____,"Rødovre Parkvej 263, 2. 2610 Rødovre",Rødovre Parkvej 263,67.0,55.6800176,12.4503374,roedovre
2015-12-16,625555,"Solgt, Øvrigt",1933,https://www.boligsiden.dk/adresse/hvidovrevej-4-2-tv-2610-roedovre-01750365___4__2__tv,"Hvidovrevej 4, 2. tv. 2610 Rødovre",Hvidovrevej 4,57.0,55.67195719999999,12.4742638,roedovre
2020-12-22,1050000,"Solgt, Familiehandel",1951,https://www.boligsiden.dk/adresse/hoejnaesvej-52a-1-3-2610-roedovre-01750375_52a__1___3,"Højnæsvej 52A, 1. 3. 2610 Rødovre",Højnæsvej 52,58.0,55.6771074,12.4597512,roedovre
2017-12-10,931500,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-269-1-2610-roedovre-01750702_269__1____,"Rødovre Parkvej 269, 1. 2610 Rødovre",Rødovre Parkvej 269,67.0,55.6798335,12.4504499,roedovre
2019-01-04,750000,"Solgt, Familiehandel",1975,https://www.boligsiden.dk/adresse/taarnvej-95a-0-85-2610-roedovre-01750897_95a_st__85,"Tårnvej 95A, st. 85. 2610 Rødovre",Tårnvej 95,35.0,55.6775543,12.4521955,roedovre
2018-12-17,1300000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/randrupvej-3-1-tv-2610-roedovre-01750674___3__1__tv,"Randrupvej 3, 1. tv. 2610 Rødovre",Randrupvej 3,53.0,55.6718183,12.4693745,roedovre
2016-04-12,560000,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/roedovrevej-321-2-mf-2610-roedovre-01750705_321__2__mf,"Rødovrevej 321, 2. mf. 2610 Rødovre",Rødovrevej 321,45.0,55.6955057,12.4587854,roedovre
2020-04-28,930000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-241-2-2610-roedovre-01750702_241__2____,"Rødovre Parkvej 241, 2. 2610 Rødovre",Rødovre Parkvej 241,67.0,55.6804555,12.4510137,roedovre
2019-08-05,1700000,"Solgt, Familiehandel",1954,https://www.boligsiden.dk/adresse/roedovrevej-167-1-th-2610-roedovre-01750705_167__1__th,"Rødovrevej 167, 1. th. 2610 Rødovre",Rødovrevej 167,82.0,55.6847039,12.4641765,roedovre
2019-12-12,1230000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/roedovre-parkvej-329-0-2610-roedovre-01750702_329_st____,"Rødovre Parkvej 329, st. 2610 Rødovre",Rødovre Parkvej 329,50.0,55.6797954,12.4495227,roedovre
2018-06-19,504404,"Solgt, Øvrigt",1964,https://www.boligsiden.dk/adresse/taarnvej-151a-1-2610-roedovre-01750897151a__1____,"Tårnvej 151A, 1. 2610 Rødovre",Tårnvej 151,85.0,55.6793385,12.4533815,roedovre
2016-06-03,385000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/randrupvej-9-2-th-2610-roedovre-01750674___9__2__th,"Randrupvej 9, 2. th. 2610 Rødovre",Randrupvej 9,53.0,55.6715563,12.4697486,roedovre
2022-02-19,775000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/randrupvej-9-0-th-2610-roedovre-01750674___9_st__th,"Randrupvej 9, st. th. 2610 Rødovre",Randrupvej 9,53.0,55.6715563,12.4697486,roedovre
2021-09-21,1170000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/randrupvej-9-0-th-2610-roedovre-01750674___9_st__th,"Randrupvej 9, st. th. 2610 Rødovre",Randrupvej 9,53.0,55.6715563,12.4697486,roedovre
2018-11-20,1170000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/randrupvej-9-0-th-2610-roedovre-01750674___9_st__th,"Randrupvej 9, st. th. 2610 Rødovre",Randrupvej 9,53.0,55.6715563,12.4697486,roedovre
2019-08-11,713000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/roedovre-parkvej-327-1-2610-roedovre-01750702_327__1____,"Rødovre Parkvej 327, 1. 2610 Rødovre",Rødovre Parkvej 327,50.0,55.67973740000001,12.4496766,roedovre
2019-10-20,614000,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/voldumvej-55-2-mf-2610-roedovre-01750965__55__2__mf,"Voldumvej 55, 2. mf. 2610 Rødovre",Voldumvej 55,42.0,55.68589309999999,12.4659405,roedovre
2015-07-24,1100000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/roskildevej-329-0-th-2610-roedovre-01750690_329_st__th,"Roskildevej 329, st. th. 2610 Rødovre",Roskildevej 329,77.0,55.6715814,12.4632458,roedovre
2019-11-29,705500,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/brandholms-alle-24d-2-th-2610-roedovre-01750085_24d__2__th,"Brandholms Alle 24D, 2. th. 2610 Rødovre",Brandholms Alle 24,66.0,,,roedovre
2020-11-23,1700000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/roskildevej-329-2-th-2610-roedovre-01750690_329__2__th,"Roskildevej 329, 2. th. 2610 Rødovre",Roskildevej 329,77.0,55.6715814,12.4632458,roedovre
2021-05-17,1075000,"Solgt, Øvrigt",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-259-0-tv-2610-roedovre-01750702_259_st__tv,"Rødovre Parkvej 259, st. tv. 2610 Rødovre",Rødovre Parkvej 259,82.0,55.6801425,12.4503028,roedovre
2015-03-18,531000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/roedovre-parkvej-313-0-2610-roedovre-01750702_313_st____,"Rødovre Parkvej 313, st. 2610 Rødovre",Rødovre Parkvej 313,50.0,55.68019049999999,12.4494101,roedovre
2016-03-22,1250000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/roskildevej-341a-2-th-2610-roedovre-01750690341a__2__th,"Roskildevej 341A, 2. th. 2610 Rødovre",Roskildevej 341,62.0,55.6713023,12.460809,roedovre
2017-06-02,450500,"Solgt, Familiehandel",1975,https://www.boligsiden.dk/adresse/taarnvej-91a-1-45-2610-roedovre-01750897_91a__1__45,"Tårnvej 91A, 1. 45. 2610 Rødovre",Tårnvej 91,42.0,55.67760759999999,12.4530841,roedovre
2017-03-10,675000,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/roedovrevej-202-0-mf-2610-roedovre-01750705_202_st__mf,"Rødovrevej 202, st. mf. 2610 Rødovre",Rødovrevej 202,45.0,55.6868153,12.4652374,roedovre
2018-03-20,1900000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/damparken-36-0-tv-2610-roedovre-01750151__36_st__tv,"Damparken 36, st. tv. 2610 Rødovre",Damparken 36,57.0,55.6719945,12.4700857,roedovre
2018-09-26,715000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/roedovre-parkvej-301-1-2610-roedovre-01750702_301__1____,"Rødovre Parkvej 301, 1. 2610 Rødovre",Rødovre Parkvej 301,50.0,55.6805552,12.4491796,roedovre
2015-11-18,646000,"Solgt, Familiehandel",1959,https://www.boligsiden.dk/adresse/brandholms-alle-32j-2-2610-roedovre-01750085_32j__2____,"Brandholms Alle 32J, 2. 2610 Rødovre",Brandholms Alle 32,58.0,55.6754161,12.4497169,roedovre
2016-02-22,1173000,"Solgt, Auktion",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-229-1-2610-roedovre-01750702_229__1____,"Rødovre Parkvej 229, 1. 2610 Rødovre",Rødovre Parkvej 229,61.0,55.6795175,12.451441,roedovre
2016-06-20,1700000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-201-1-th-2610-roedovre-01750702_201__1__th,"Rødovre Parkvej 201, 1. th. 2610 Rødovre",Rødovre Parkvej 201,78.0,55.6803495,12.45126,roedovre
2017-09-19,780000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/roedovre-parkvej-333-0-2610-roedovre-01750702_333_st____,"Rødovre Parkvej 333, st. 2610 Rødovre",Rødovre Parkvej 333,50.0,55.67979039999999,12.4493787,roedovre
2020-08-17,495000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-211-0-2610-roedovre-01750702_211_st____,"Rødovre Parkvej 211, st. 2610 Rødovre",Rødovre Parkvej 211,47.0,55.68004449999999,12.451249,roedovre
2018-04-30,1700000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/roedovre-parkvej-183-3-th-2610-roedovre-01750702_183__3__th,"Rødovre Parkvej 183, 3. th. 2610 Rødovre",Rødovre Parkvej 183,76.0,55.680322,12.452385,roedovre
2023-08-25,1795000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-231-2-2610-roedovre-01750702_231__2____,"Rødovre Parkvej 231, 2. 2610 Rødovre",Rødovre Parkvej 231,47.0,55.67944139999999,12.4514074,roedovre
2017-11-22,770000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/roskildevej-341b-0-th-2610-roedovre-01750690341b_st__th,"Roskildevej 341B, st. th. 2610 Rødovre",Roskildevej 341,54.0,55.6713023,12.460809,roedovre
2015-07-02,300000,"Solgt, Øvrigt",1960,https://www.boligsiden.dk/adresse/brandholms-alle-24a-2-th-2610-roedovre-01750085_24a__2__th,"Brandholms Alle 24A, 2. th. 2610 Rødovre",Brandholms Alle 24,46.0,,,roedovre
2019-04-17,375000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/roskildevej-382-2-46-2610-roedovre-01750690_382__2__46,"Roskildevej 382, 2. 46. 2610 Rødovre",Roskildevej 382,58.0,55.6706693,12.4468647,roedovre
2016-02-09,350000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/roedovre-parkvej-179-1-mf-2610-roedovre-01750702_179__1__mf,"Rødovre Parkvej 179, 1. mf. 2610 Rødovre",Rødovre Parkvej 179,32.0,55.680263,12.452904,roedovre
2016-02-09,350000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/roedovre-parkvej-179-1-mf-2610-roedovre-01750702_179__1__mf,"Rødovre Parkvej 179, 1. mf. 2610 Rødovre",Rødovre Parkvej 179,32.0,55.680263,12.452904,roedovre
2016-04-19,1700000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/roedovre-parkvej-259-1-tv-2610-roedovre-01750702_259__1__tv,"Rødovre Parkvej 259, 1. tv. 2610 Rødovre",Rødovre Parkvej 259,82.0,55.6801425,12.4503028,roedovre
2015-03-26,654300,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/brandholms-alle-24d-1-th-2610-roedovre-01750085_24d__1__th,"Brandholms Alle 24D, 1. th. 2610 Rødovre",Brandholms Alle 24,66.0,,,roedovre
2017-12-07,580000,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/roedovrevej-303-1-mf-2610-roedovre-01750705_303__1__mf,"Rødovrevej 303, 1. mf. 2610 Rødovre",Rødovrevej 303,45.0,55.6949081,12.4596938,roedovre
2020-12-14,1900000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/randrupvej-9-0-tv-2610-roedovre-01750674___9_st__tv,"Randrupvej 9, st. tv. 2610 Rødovre",Randrupvej 9,53.0,55.6715563,12.4697486,roedovre
2018-08-24,780000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/randrupvej-9-1-th-2610-roedovre-01750674___9__1__th,"Randrupvej 9, 1. th. 2610 Rødovre",Randrupvej 9,53.0,55.6715563,12.4697486,roedovre
2020-10-15,450000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/roedovre-parkvej-181-1-mf-2610-roedovre-01750702_181__1__mf,"Rødovre Parkvej 181, 1. mf. 2610 Rødovre",Rødovre Parkvej 181,32.0,55.680288,12.4526679,roedovre
2019-09-23,885500,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/brandholms-alle-20c-1-tv-2610-roedovre-01750085_20c__1__tv,"Brandholms Alle 20C, 1. tv. 2610 Rødovre",Brandholms Alle 20,61.0,55.6739173,12.4502589,roedovre
2021-03-16,398438,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/soelleroed-park-18-0-5-2840-holte-02300623__18_st___5,"Søllerød Park 18, st. 5. Søllerød, 2840 Holte",Søllerød Park 18,77.0,55.8086175,12.5082565,Rudersdal
2021-12-10,800000,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/soelleroed-park-10-0-5-2840-holte-02300623__10_st___5,"Søllerød Park 10, st. 5. Søllerød, 2840 Holte",Søllerød Park 10,100.0,55.811328,12.5063929,Rudersdal
2015-07-23,3500000,"Solgt, Familiehandel",1927,https://www.boligsiden.dk/adresse/morlenesvej-33-1-2840-holte-02300420__33__1____,"Morlenesvej 33, 1. 2840 Holte",Morlenesvej 33,236.0,55.8148892,12.4747724,Rudersdal
2017-04-12,1232500,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/soelleroed-park-3-1-12-2840-holte-02300623___3__1__12,"Søllerød Park 3, 1. 12. Søllerød, 2840 Holte",Søllerød Park 3,88.0,55.8093235,12.5048202,Rudersdal
2015-06-23,729530,"Solgt, Familiehandel",1965,https://www.boligsiden.dk/adresse/rundforbivej-263-1-c-2850-naerum-02300506_263__1___c,"Rundforbivej 263, 1. c. 2850 Nærum",Rundforbivej 263,73.0,55.8197773,12.5312186,Rudersdal
2020-06-30,621000,"Solgt, Familiehandel",1963,https://www.boligsiden.dk/adresse/sofievej-9-1-mf-2840-holte-02300577___9__1__mf,"Sofievej 9, 1. mf. 2840 Holte",Sofievej 9,49.0,55.7326653,12.5738584,Rudersdal
2017-06-24,725000,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/soelleroed-park-11-1-23-2840-holte-02300623__11__1__23,"Søllerød Park 11, 1. 23. Søllerød, 2840 Holte",Søllerød Park 11,102.0,55.80788709999999,12.5033906,Rudersdal
2019-03-11,1150000,"Solgt, Familiehandel",1968,https://www.boligsiden.dk/adresse/langebjerg-32-4-mf-2850-naerum-02300369__32__4__mf,"Langebjerg 32, 4. mf. 2850 Nærum",Langebjerg 32,69.0,55.8116365,12.5279755,Rudersdal
2015-06-16,1000000,"Solgt, Familiehandel",1973,https://www.boligsiden.dk/adresse/vejlesoeparken-1-1-105-2840-holte-02300708___1__1_105,"Vejlesøparken 1, 1. 105. 2840 Holte",Vejlesøparken 1,64.0,55.8027677,12.4666658,Rudersdal
