Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Nearest_Metro_Distance,Nearest_Tog_Distance
2020-07-24,5995000,"Solgt, Fri handel",1920,https://www.boligsiden.dk/adresse/dyblandsvangen-13-2700-broenshoej-01011392__13_______,Dyblandsvangen 13 2700 Brønshøj,Dyblandsvangen 13 2700,128.0,55.70959000000001,12.5110433,København,Villa,,
2016-06-06,2750000,"Solgt, Fri handel""}]",2018,https://www.boligsiden.dk/adresse/moellebakken-27-2700-broenshoej-01014888__27_______,Møllebakken 27 2700 Brønshøj,Møllebakken 27 2700,222.0,55.7048557,12.4628612,København,Villa,,
2016-09-07,4795000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/peter-bangs-vej-249-2500-valby-01015488_249_______,Peter Bangs Vej 249 2500 Valby,Peter Bangs Vej 249 2500,115.0,55.6759559,12.4853754,København,Villa,,
2022-05-17,5250000,"Solgt, Fri handel",1931,https://www.boligsiden.dk/adresse/hastingsvej-41-2300-koebenhavn-s-01012672__41_______,Hastingsvej 41 2300 København S,Hastingsvej 41 2300,95.0,55.6423971,12.6001167,København,Villa,,
2021-01-05,3925000,"Solgt, Fri handel",1931,https://www.boligsiden.dk/adresse/hastingsvej-41-2300-koebenhavn-s-01012672__41_______,Hastingsvej 41 2300 København S,Hastingsvej 41 2300,95.0,55.6423971,12.6001167,København,Villa,,
2016-05-03,2800000,"Solgt, Fri handel",1931,https://www.boligsiden.dk/adresse/hastingsvej-41-2300-koebenhavn-s-01012672__41_______,Hastingsvej 41 2300 København S,Hastingsvej 41 2300,95.0,55.6423971,12.6001167,København,Villa,,
2020-02-05,4800000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/vatnavej-24-2300-koebenhavn-s-01018016__24_______,Vatnavej 24 2300 København S,Vatnavej 24 2300,152.0,55.6510471,12.604101,København,Villa,,
2017-11-24,2875000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/hareskovvej-90-2700-broenshoej-01012644__90_______,Hareskovvej 90 2700 Brønshøj,Hareskovvej 90 2700,110.0,55.7122097,12.5056362,København,Villa,,
2018-06-20,4498000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/borghaven-42-2500-valby-01010724__42_______,Borghaven 42 2500 Valby,Borghaven 42 2500,130.0,55.6488885,12.4965812,København,Villa,,
2017-08-28,3550000,"Solgt, Fri handel",1938,https://www.boligsiden.dk/adresse/vejlands-alle-131-2300-koebenhavn-s-01018128_131_______,Vejlands Allé 131 2300 København S,Vejlands Allé 131 2300,99.0,55.642233,12.5952075,København,Villa,,
2016-06-01,4930000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/noekkerosevej-51-2400-koebenhavn-nv-01015176__51_______,Nøkkerosevej 51 2400 København NV,Nøkkerosevej 51 2400,149.0,55.72473170000001,12.5377345,København,Villa,,
2021-08-16,6495000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/sparresholmvej-28-2700-broenshoej-01016764__28_______,Sparresholmvej 28 2700 Brønshøj,Sparresholmvej 28 2700,165.0,55.7007521,12.5001288,København,Villa,,
2016-06-14,3999000,"Solgt, Fri handel",1966,https://www.boligsiden.dk/adresse/dybekaer-27-2700-broenshoej-01011380__27_______,Dybekær 27 2700 Brønshøj,Dybekær 27 2700,174.0,55.7094941,12.4537696,København,Villa,,
2016-12-05,8600000,"Solgt, Fri handel",1730,https://www.boligsiden.dk/adresse/gernersgade-38-0-1319-koebenhavn-k-01012188__38_st____,"Gernersgade 38, st. 1319 København K",Gernersgade 38,280.0,55.6885144,12.5863131,København,Villa,,
2016-07-12,7800000,"Solgt, Fri handel",1730,https://www.boligsiden.dk/adresse/gernersgade-38-0-1319-koebenhavn-k-01012188__38_st____,"Gernersgade 38, st. 1319 København K",Gernersgade 38,280.0,55.6885144,12.5863131,København,Villa,,
2016-05-24,8550000,"Solgt, Fri handel",1730,https://www.boligsiden.dk/adresse/gernersgade-38-0-1319-koebenhavn-k-01012188__38_st____,"Gernersgade 38, st. 1319 København K",Gernersgade 38,280.0,55.6885144,12.5863131,København,Villa,,
2023-04-16,9200000,"Solgt, Fri handel",2014,https://www.boligsiden.dk/adresse/strandlodsvej-127-2300-koebenhavn-s-01016996_127_______,Strandlodsvej 127 2300 København S,Strandlodsvej 127 2300,141.0,55.6577208,12.6280235,København,Villa,,
2023-01-13,10250000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/palermovej-4-2300-koebenhavn-s-01015392___4_______,Palermovej 4 2300 København S,Palermovej 4 2300,133.0,55.66022,12.623103,København,Villa,,
2019-06-04,6245000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/palermovej-4-2300-koebenhavn-s-01015392___4_______,Palermovej 4 2300 København S,Palermovej 4 2300,133.0,55.66022,12.623103,København,Villa,,
2017-06-19,5800000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/palermovej-4-2300-koebenhavn-s-01015392___4_______,Palermovej 4 2300 København S,Palermovej 4 2300,133.0,55.66022,12.623103,København,Villa,,
2022-12-28,4700000,"Solgt, Fri handel",1987,https://www.boligsiden.dk/adresse/tybjergvej-62a-2720-vanloese-01017732_62a_______,Tybjergvej 62A 2720 Vanløse,Tybjergvej 62A 2720,110.0,55.6973791,12.4712643,København,Villa,,
2022-06-30,5300000,"Solgt, Fri handel",1956,https://www.boligsiden.dk/adresse/nordre-digevej-1-2300-koebenhavn-s-01015036___1_______,Nordre Digevej 1 2300 København S,Nordre Digevej 1 2300,172.0,55.65480059999999,12.5906151,København,Villa,,
2020-05-18,3400000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/hoertoftevej-10-2700-broenshoej-01013240__10_______,Hørtoftevej 10 2700 Brønshøj,Hørtoftevej 10 2700,75.0,55.7140704,12.4732348,København,Villa,,
2015-04-14,2450000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/hoertoftevej-10-2700-broenshoej-01013240__10_______,Hørtoftevej 10 2700 Brønshøj,Hørtoftevej 10 2700,75.0,55.7140704,12.4732348,København,Villa,,
2023-07-27,2900000,"Solgt, Fri handel",1955,https://www.boligsiden.dk/adresse/safirgangen-119-2300-koebenhavn-s-01016178_119_______,"Safirgangen 119 Hf. Sundbyvester, 2300 København S",Safirgangen 119,60.0,55.6451335,12.5887064,København,Villa,,
2021-10-19,8700000,"Solgt, Fri handel",1952,https://www.boligsiden.dk/adresse/toftoejevej-10-2720-vanloese-01017536__10_______,Toftøjevej 10 2720 Vanløse,Toftøjevej 10 2720,150.0,55.6875866,12.4729319,København,Villa,,
2020-03-08,6100000,"Solgt, Fri handel",1956,https://www.boligsiden.dk/adresse/doennerupvej-3-2720-vanloese-01011412___3_______,Dønnerupvej 3 2720 Vanløse,Dønnerupvej 3 2720,134.0,55.6949199,12.4959809,København,Villa,,
2020-02-06,5095000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/holmestien-8-2720-vanloese-01012996___8_______,Holmestien 8 2720 Vanløse,Holmestien 8 2720,176.0,55.6859267,12.4857161,København,Villa,,
2023-07-07,5000000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/herlufsholmvej-59-2720-vanloese-01012840__59_______,Herlufsholmvej 59 2720 Vanløse,Herlufsholmvej 59 2720,138.0,55.6901957,12.4789481,København,Villa,,
2020-09-07,4325000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/herlufsholmvej-59-2720-vanloese-01012840__59_______,Herlufsholmvej 59 2720 Vanløse,Herlufsholmvej 59 2720,138.0,55.6901957,12.4789481,København,Villa,,
2015-10-22,3495000,"Solgt, Fri handel",1958,https://www.boligsiden.dk/adresse/hoejmosevej-6-2400-koebenhavn-nv-01013208___6_______,Højmosevej 6 2400 København NV,Højmosevej 6 2400,143.0,55.72385569999999,12.5273679,København,Villa,,
2022-01-11,6200000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/gertsvej-2-2300-koebenhavn-s-01012192___2_______,Gertsvej 2 2300 København S,Gertsvej 2 2300,138.0,55.6457835,12.6157113,København,Villa,,
2021-08-26,5000000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/aalholmvej-42-2500-valby-01018680__42_______,Ålholmvej 42 2500 Valby,Ålholmvej 42 2500,116.0,55.6741748,12.4888437,København,Villa,,
2020-04-24,3150000,"Solgt, Fri handel",2021,https://www.boligsiden.dk/adresse/merloesevej-49-2700-broenshoej-01014724__49_______,Merløsevej 49 2700 Brønshøj,Merløsevej 49 2700,170.0,55.7032362,12.4700407,København,Villa,,
2019-12-02,6750000,"Solgt, Fri handel",1964,https://www.boligsiden.dk/adresse/vaengeleddet-5-2700-broenshoej-01018464___5_______,Vængeleddet 5 2700 Brønshøj,Vængeleddet 5 2700,313.0,55.7075086,12.4603087,København,Villa,,
2018-05-16,6750000,"Solgt, Fri handel",1964,https://www.boligsiden.dk/adresse/vaengeleddet-5-2700-broenshoej-01018464___5_______,Vængeleddet 5 2700 Brønshøj,Vængeleddet 5 2700,313.0,55.7075086,12.4603087,København,Villa,,
2022-01-10,13900000,"Solgt, Fri handel",2010,https://www.boligsiden.dk/adresse/mantuavej-6-2300-koebenhavn-s-01014616___6_______,Mantuavej 6 2300 København S,Mantuavej 6 2300,205.0,55.6553316,12.6281129,København,Villa,,
2021-01-15,13100000,"Solgt, Fri handel",2010,https://www.boligsiden.dk/adresse/mantuavej-6-2300-koebenhavn-s-01014616___6_______,Mantuavej 6 2300 København S,Mantuavej 6 2300,205.0,55.6553316,12.6281129,København,Villa,,
2016-05-16,3450000,"Solgt, Fri handel",2019,https://www.boligsiden.dk/adresse/eriksholmvej-9-2720-vanloese-01011644___9_______,Eriksholmvej 9 2720 Vanløse,Eriksholmvej 9 2720,180.0,55.6935246,12.4774441,København,Villa,,
2016-09-18,1880000,"Solgt, Fri handel""}]",2017,https://www.boligsiden.dk/adresse/smoerumvej-68a-2700-broenshoej-01016644_68a_______,Smørumvej 68A 2700 Brønshøj,Smørumvej 68A 2700,152.0,55.7075165,12.4768701,København,Villa,,
2023-10-04,6000000,"Solgt, Fri handel",1925,https://www.boligsiden.dk/adresse/horseroedvej-1-2100-koebenhavn-oe-01013036___1_______,Horserødvej 1 2100 København Ø,Horserødvej 1 2100,117.0,55.7201201,12.5500363,København,Villa,,
2023-05-09,4500000,"Solgt, Fri handel",1994,https://www.boligsiden.dk/adresse/azaleagangen-32-2300-koebenhavn-s-01010294__32_______,Azaleagangen 32 2300 København S,Azaleagangen 32 2300,116.0,55.6469618,12.5955049,København,Villa,,
2021-12-31,8250000,"Solgt, Fri handel",1949,https://www.boligsiden.dk/adresse/delosvej-26-2300-koebenhavn-s-01011292__26_______,Delosvej 26 2300 København S,Delosvej 26 2300,107.0,55.6518722,12.6249372,København,Villa,,
2019-11-15,4392500,"Solgt, Fri handel",2021,https://www.boligsiden.dk/adresse/aeginavej-14-2300-koebenhavn-s-01018516__14_______,Æginavej 14 2300 København S,Æginavej 14 2300,174.0,55.6421414,12.6231509,København,Villa,,
2023-08-03,6250000,"Solgt, Fri handel",1940,https://www.boligsiden.dk/adresse/borneovej-12-2300-koebenhavn-s-01010744__12_______,Borneovej 12 2300 København S,Borneovej 12 2300,98.0,55.6452293,12.6302945,København,Villa,,
2020-09-18,5700000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/lobeliavej-16-2300-koebenhavn-s-01014376__16_______,Lobeliavej 16 2300 København S,Lobeliavej 16 2300,115.0,55.6444673,12.6071845,København,Villa,,
2020-07-30,6195000,"Solgt, Fri handel",1950,https://www.boligsiden.dk/adresse/eskildstrupvej-2-2700-broenshoej-01011668___2_______,Eskildstrupvej 2 2700 Brønshøj,Eskildstrupvej 2 2700,157.0,55.7051227,12.4800841,København,Villa,,
2016-02-29,4695000,"Solgt, Fri handel",1950,https://www.boligsiden.dk/adresse/eskildstrupvej-2-2700-broenshoej-01011668___2_______,Eskildstrupvej 2 2700 Brønshøj,Eskildstrupvej 2 2700,157.0,55.7051227,12.4800841,København,Villa,,
2019-06-20,4850000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/hellasvej-23-2300-koebenhavn-s-01012780__23_______,Hellasvej 23 2300 København S,Hellasvej 23 2300,97.0,55.6445784,12.6247167,København,Villa,,
2020-05-06,6300000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/kongsdalvej-39-2720-vanloese-01013868__39_______,Kongsdalvej 39 2720 Vanløse,Kongsdalvej 39 2720,179.0,55.69452649999999,12.4771323,København,Villa,,
2018-05-23,12995000,"Solgt, Fri handel",1895,https://www.boligsiden.dk/adresse/skipper-clements-alle-4-2300-koebenhavn-s-01016464___4_______,Skipper Clements Allé 4 2300 København S,Skipper Clements Allé 4 2300,248.0,55.6562806,12.6067523,København,Villa,,
2021-10-13,6200000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/kornskyldvej-92-2300-koebenhavn-s-01013912__92_______,Kornskyldvej 92 2300 København S,Kornskyldvej 92 2300,169.0,55.63112049999999,12.585943,København,Villa,,
2017-09-12,1125000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/kornskyldvej-92-2300-koebenhavn-s-01013912__92_______,Kornskyldvej 92 2300 København S,Kornskyldvej 92 2300,169.0,55.63112049999999,12.585943,København,Villa,,
2017-08-16,1125000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/kornskyldvej-92-2300-koebenhavn-s-01013912__92_______,Kornskyldvej 92 2300 København S,Kornskyldvej 92 2300,169.0,55.63112049999999,12.585943,København,Villa,,
2021-02-11,4565000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/kingstonvej-1-2300-koebenhavn-s-01013676___1_______,Kingstonvej 1 2300 København S,Kingstonvej 1 2300,129.0,55.6399621,12.599641,København,Villa,,
2021-04-21,6820000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/stenloesevej-33-2700-broenshoej-01016888__33_______,Stenløsevej 33 2700 Brønshøj,Stenløsevej 33 2700,121.0,55.7020393,12.468817,København,Villa,,
2016-02-04,3995000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/tersloesevej-22-2700-broenshoej-01017372__22_______,Tersløsevej 22 2700 Brønshøj,Tersløsevej 22 2700,150.0,55.7105158,12.4703305,København,Villa,,
2018-10-04,3995000,"Solgt, Fri handel",1962,https://www.boligsiden.dk/adresse/dyssevaenget-58-2700-broenshoej-01011400__58_______,Dyssevænget 58 2700 Brønshøj,Dyssevænget 58 2700,110.0,55.7064925,12.4654956,København,Villa,,
2021-01-22,5300000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/gislingevej-1-2700-broenshoej-01012208___1_______,Gislingevej 1 2700 Brønshøj,Gislingevej 1 2700,119.0,55.7070632,12.4695765,København,Villa,,
2019-06-25,2750000,"Solgt, Fri handel",1963,https://www.boligsiden.dk/adresse/dyssevaenget-34b-2700-broenshoej-01011400_34b_______,Dyssevænget 34B 2700 Brønshøj,Dyssevænget 34B 2700,102.0,55.7037326,12.4673326,København,Villa,,
2016-06-29,6415000,"Solgt, Fri handel",1914,https://www.boligsiden.dk/adresse/bjoernsonsvej-35-2500-valby-01010592__35_______,Bjørnsonsvej 35 2500 Valby,Bjørnsonsvej 35 2500,153.0,55.6574993,12.5225207,København,Villa,,
2018-06-18,3770000,"Solgt, Fri handel",1970,https://www.boligsiden.dk/adresse/islevhusvej-69b-2700-broenshoej-01013308_69b_______,Islevhusvej 69B 2700 Brønshøj,Islevhusvej 69B 2700,131.0,55.7079238,12.4609043,København,Villa,,
2023-06-05,6449000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/slotsherrensvej-30-2720-vanloese-01016600__30_______,Slotsherrensvej 30 2720 Vanløse,Slotsherrensvej 30 2720,110.0,55.6960083,12.4892688,København,Villa,,
2016-04-25,1995000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/slotsherrensvej-30-2720-vanloese-01016600__30_______,Slotsherrensvej 30 2720 Vanløse,Slotsherrensvej 30 2720,110.0,55.6960083,12.4892688,København,Villa,,
2017-01-04,4717757,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/toennesvej-23-2300-koebenhavn-s-01017784__23_______,Tønnesvej 23 2300 København S,Tønnesvej 23 2300,138.0,55.644432,12.6197833,København,Villa,,
2015-09-20,4650000,"Solgt, Fri handel",1923,https://www.boligsiden.dk/adresse/limfjordsvej-30-2720-vanloese-01014312__30_______,Limfjordsvej 30 2720 Vanløse,Limfjordsvej 30 2720,144.0,55.6918017,12.5069686,København,Villa,,
2020-11-21,4000000,"Solgt, Fri handel",1921,https://www.boligsiden.dk/adresse/jyllingevej-98-2720-vanloese-01013464__98_______,Jyllingevej 98 2720 Vanløse,Jyllingevej 98 2720,136.0,55.6910829,12.4767494,København,Villa,,
2020-05-03,2870000,"Solgt, Fri handel",1921,https://www.boligsiden.dk/adresse/jyllingevej-98-2720-vanloese-01013464__98_______,Jyllingevej 98 2720 Vanløse,Jyllingevej 98 2720,136.0,55.6910829,12.4767494,København,Villa,,
2018-10-29,2995000,"Solgt, Fri handel",2020,https://www.boligsiden.dk/adresse/noeragervej-6-2720-vanloese-01015184___6_______,Nøragervej 6 2720 Vanløse,Nøragervej 6 2720,148.0,55.696517,12.4774836,København,Villa,,
2023-08-27,5850000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/delosvej-20-2300-koebenhavn-s-01011292__20_______,Delosvej 20 2300 København S,Delosvej 20 2300,72.0,55.6517341,12.6241477,København,Villa,,
2018-12-28,3950000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/delosvej-20-2300-koebenhavn-s-01011292__20_______,Delosvej 20 2300 København S,Delosvej 20 2300,72.0,55.6517341,12.6241477,København,Villa,,
2019-10-15,5100000,"Solgt, Fri handel",1942,https://www.boligsiden.dk/adresse/harespringet-18-2400-koebenhavn-nv-01012648__18_______,Harespringet 18 2400 København NV,Harespringet 18 2400,83.0,55.7131042,12.5107464,København,Villa,,
2020-09-11,6150000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/tyboroen-alle-94-2720-vanloese-01017736__94_______,Tyborøn Allé 94 2720 Vanløse,Tyborøn Allé 94 2720,192.0,55.6906089,12.4766493,København,Villa,,
2017-10-19,75000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/tyboroen-alle-94-2720-vanloese-01017736__94_______,Tyborøn Allé 94 2720 Vanløse,Tyborøn Allé 94 2720,192.0,55.6906089,12.4766493,København,Villa,,
2019-08-20,2600000,"Solgt, Fri handel",1944,https://www.boligsiden.dk/adresse/hyrdevangen-21-2400-koebenhavn-nv-01013152__21_______,Hyrdevangen 21 2400 København NV,Hyrdevangen 21 2400,89.0,55.70888919999999,12.511828,København,Villa,,
2016-07-20,4250000,"Solgt, Fri handel",1945,https://www.boligsiden.dk/adresse/hyrdevangen-33-2400-koebenhavn-nv-01013152__33_______,Hyrdevangen 33 2400 København NV,Hyrdevangen 33 2400,126.0,55.7096329,12.5123131,København,Villa,,
2018-08-29,6550000,"Solgt, Fri handel",1923,https://www.boligsiden.dk/adresse/bjoernsonsvej-20-2500-valby-01010592__20_______,Bjørnsonsvej 20 2500 Valby,Bjørnsonsvej 20 2500,148.0,55.6585358,12.5218683,København,Villa,,
2020-02-14,4100000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/soendervigvej-54-2720-vanloese-01017304__54_______,Søndervigvej 54 2720 Vanløse,Søndervigvej 54 2720,156.0,55.6942825,12.4713692,København,Villa,,
2023-08-24,3600000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/bregnegangen-2-2300-koebenhavn-s-01010818___2_______,Bregnegangen 2 2300 København S,Bregnegangen 2 2300,123.0,55.6463771,12.5922729,København,Villa,,
2020-04-30,7800000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/frederiksgaards-alle-4-2720-vanloese-01011948___4_______,Frederiksgårds Allé 4 2720 Vanløse,Frederiksgårds Allé 4 2720,155.0,55.693264,12.5108002,København,Villa,,
2016-06-03,3825000,"Solgt, Fri handel",1957,https://www.boligsiden.dk/adresse/bygraensen-72-2770-kastrup-01010986__72_______,Bygrænsen 72 2770 Kastrup,Bygrænsen 72 2770,150.0,55.6381945,12.5933375,København,Villa,,
2020-05-02,6995000,"Solgt, Fri handel",1911,https://www.boligsiden.dk/adresse/krudtmoellegaards-alle-6-2300-koebenhavn-s-01014000___6_______,Krudtmøllegårds Allé 6 2300 København S,Krudtmøllegårds Allé 6 2300,136.0,55.64863339999999,12.6191703,København,Villa,,
2020-05-02,6995000,"Solgt, Fri handel",1911,https://www.boligsiden.dk/adresse/krudtmoellegaards-alle-6-2300-koebenhavn-s-01014000___6_______,Krudtmøllegårds Allé 6 2300 København S,Krudtmøllegårds Allé 6 2300,136.0,55.64863339999999,12.6191703,København,Villa,,
2022-01-06,562939,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/eskildstrupvej-7-2700-broenshoej-01011668___7_______,Eskildstrupvej 7 2700 Brønshøj,Eskildstrupvej 7 2700,150.0,55.7046483,12.4790992,København,Villa,,
2020-10-28,1267354,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/eskildstrupvej-7-2700-broenshoej-01011668___7_______,Eskildstrupvej 7 2700 Brønshøj,Eskildstrupvej 7 2700,150.0,55.7046483,12.4790992,København,Villa,,
2019-08-22,4151242,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/eskildstrupvej-7-2700-broenshoej-01011668___7_______,Eskildstrupvej 7 2700 Brønshøj,Eskildstrupvej 7 2700,150.0,55.7046483,12.4790992,København,Villa,,
2016-02-16,3995000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/eskildstrupvej-7-2700-broenshoej-01011668___7_______,Eskildstrupvej 7 2700 Brønshøj,Eskildstrupvej 7 2700,150.0,55.7046483,12.4790992,København,Villa,,
